Mon Oct 19 09:33:59 UTC-04:00 2015,47.23,47.52,47.2,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:59 UTC-04:00 2015,47.23,47.52,47.2,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:39 UTC-04:00 2015,47.2,47.52,47.2,47.52,-0.31,-0.652494212
Mon Oct 19 09:33:39 UTC-04:00 2015,47.2,47.52,47.2,47.52,-0.31,-0.652494212
Mon Oct 19 09:33:53 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
Mon Oct 19 09:32:59 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
Mon Oct 19 09:32:59 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.2,47.52,-0.28,-0.589349611
Mon Oct 19 09:34:20 UTC-04:00 2015,47.18,47.52,47.18,47.52,-0.33,-0.694590613
Mon Oct 19 09:34:20 UTC-04:00 2015,47.18,47.52,47.18,47.52,-0.33,-0.694590613
Mon Oct 19 09:34:23 UTC-04:00 2015,47.18,47.52,47.18,47.52,-0.33,-0.694590613
Mon Oct 19 09:34:25 UTC-04:00 2015,47.18,47.52,47.18,47.52,-0.33,-0.694590613
Mon Oct 19 09:34:25 UTC-04:00 2015,47.18,47.52,47.18,47.52,-0.33,-0.694590613
Mon Oct 19 09:32:59 UTC-04:00 2015,47.24,47.52,47.18,47.52,-0.27,-0.56830141
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:34:20 UTC-04:00 2015,47.2,47.52,47.18,47.52,-0.31,-0.652494212
Mon Oct 19 09:34:20 UTC-04:00 2015,47.2,47.52,47.18,47.52,-0.31,-0.652494212
Mon Oct 19 09:34:11 UTC-04:00 2015,47.21,47.52,47.18,47.52,-0.3,-0.631446011
Mon Oct 19 09:34:23 UTC-04:00 2015,47.18,47.52,47.18,47.52,-0.33,-0.694590613
Mon Oct 19 09:34:25 UTC-04:00 2015,47.18,47.52,47.18,47.52,-0.33,-0.694590613
Mon Oct 19 09:34:38 UTC-04:00 2015,47.21,47.52,47.18,47.52,-0.3,-0.631446011
Mon Oct 19 09:34:38 UTC-04:00 2015,47.22,47.52,47.18,47.52,-0.29,-0.610397811
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:34:23 UTC-04:00 2015,47.18,47.52,47.18,47.52,-0.33,-0.694590613
Mon Oct 19 09:34:23 UTC-04:00 2015,47.18,47.52,47.18,47.52,-0.33,-0.694590613
Mon Oct 19 09:32:59 UTC-04:00 2015,47.24,47.52,47.18,47.52,-0.27,-0.56830141
Mon Oct 19 09:34:49 UTC-04:00 2015,47.21,47.52,47.18,47.52,-0.3,-0.631446011
Mon Oct 19 09:34:51 UTC-04:00 2015,47.22,47.52,47.18,47.52,-0.29,-0.610397811
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:34:58 UTC-04:00 2015,47.22,47.52,47.18,47.52,-0.29,-0.610397811
Mon Oct 19 09:34:58 UTC-04:00 2015,47.22,47.52,47.18,47.52,-0.29,-0.610397811
Mon Oct 19 09:32:59 UTC-04:00 2015,47.24,47.52,47.18,47.52,-0.27,-0.56830141
Mon Oct 19 09:34:51 UTC-04:00 2015,47.22,47.52,47.18,47.52,-0.29,-0.610397811
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:34:23 UTC-04:00 2015,47.18,47.52,47.18,47.52,-0.33,-0.694590613
Mon Oct 19 09:34:58 UTC-04:00 2015,47.22,47.52,47.18,47.52,-0.29,-0.610397811
Mon Oct 19 09:35:11 UTC-04:00 2015,47.21,47.52,47.18,47.52,-0.3,-0.631446011
Mon Oct 19 09:34:49 UTC-04:00 2015,47.21,47.52,47.18,47.52,-0.3,-0.631446011
Mon Oct 19 09:34:49 UTC-04:00 2015,47.21,47.52,47.18,47.52,-0.3,-0.631446011
Mon Oct 19 09:35:15 UTC-04:00 2015,47.21,47.52,47.18,47.52,-0.3,-0.631446011
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
Mon Oct 19 09:33:23 UTC-04:00 2015,47.23,47.52,47.18,47.52,-0.28,-0.589349611
